report_id,incident_id,is_fake,latitude,longitude,gps_accuracy,timestamp,incident_type,citizen_severity,incident_anchor,injured_count,injured_unknown,is_witness,has_media,submission_method,user_id,user_true_report_ratio,true_severity,fake_style
RPT-02489,INC-0879,0,33.496153,36.322356,16.9,2026-05-04 20:04:25,fire,critical,seeing_it,5,False,False,True,voice,USR-0221,0.616,critical,
RPT-01775,INC-0643,0,33.521558,36.268092,27.1,2026-04-20 13:01:38,road,low,seeing_it,0,False,False,False,full_form,USR-0320,0.832,low,
RPT-00376,INC-0146,0,33.521476,36.283073,21.5,2026-08-07 20:39:38,medical,low,at_home,3,False,False,False,full_form,USR-0020,0.797,low,
RPT-02616,INC-0926,0,33.488253,36.318873,44.2,2026-02-06 10:43:31,medical,medium,at_home,3,False,False,False,full_form,USR-0570,0.942,medium,
RPT-00468,INC-0174,0,33.527184,36.301648,35.5,2026-10-14 19:37:23,medical,medium,at_home,2,False,False,False,full_form,USR-0567,0.838,medium,
RPT-03615,INC-1301,0,33.527676,36.290634,38.6,2026-12-27 19:01:45,road,low,seeing_it,4,False,True,True,full_form,USR-0440,0.566,high,
RPT-02936,INC-1051,0,33.527727,36.307597,39.1,2026-08-17 07:09:10,medical,high,at_home,,True,False,False,voice,USR-0429,0.76,medium,
RPT-01090,INC-0409,0,33.501959,36.260804,41.3,2026-09-13 07:57:45,collapse,critical,seeing_it,,True,False,True,sos,USR-0071,0.928,critical,
RPT-00717,INC-0276,0,33.537955,36.295753,38.3,2026-08-09 22:08:33,road,medium,seeing_it,4,False,False,False,full_form,USR-0274,0.75,high,
RPT-03848,INC-1401,0,33.495873,36.321256,36.9,2026-05-20 13:40:40,fire,high,unknown,,True,False,True,full_form,USR-0462,0.713,high,
RPT-01376,INC-0521,0,33.535483,36.229398,40.3,2026-01-25 17:17:56,road,high,seeing_it,2,False,False,False,full_form,USR-0639,0.662,high,
RPT-02283,INC-0809,0,33.540191,36.289968,27.8,2026-09-21 15:49:18,medical,high,at_home,4,False,False,False,full_form,USR-0414,0.884,high,
RPT-00986,INC-0368,0,33.502761,36.313547,39.1,2026-01-16 13:09:55,fire,critical,seeing_it,,True,False,True,sos,USR-0490,0.891,critical,
RPT-02833,INC-1008,0,33.493338,36.310935,29.3,2026-07-01 10:32:14,road,low,seeing_it,0,False,False,True,sos,USR-0701,0.718,low,
RPT-00383,INC-0151,0,33.559568,36.234889,13.8,2026-08-15 12:57:17,road,low,unknown,0,False,False,False,voice,USR-0477,0.943,low,
RPT-00824,INC-0307,0,33.518796,36.284907,47.4,2026-01-14 10:42:37,fire,medium,at_home,3,False,False,False,sos,USR-0363,0.532,medium,
RPT-00017,INC-0009,0,33.545888,36.217702,29.0,2026-03-08 17:51:08,fire,critical,seeing_it,4,False,True,True,full_form,USR-0415,0.685,high,
RPT-00016,INC-0008,0,33.513537,36.264071,8.7,2026-12-18 13:20:49,medical,medium,at_home,0,False,False,False,voice,USR-0313,0.81,medium,
RPT-03377,INC-1214,0,33.519968,36.286632,21.2,2026-07-27 19:00:53,fire,critical,seeing_it,,True,False,True,full_form,USR-0286,0.796,medium,
RPT-03032,INC-1086,0,33.499205,36.265035,15.9,2026-01-02 11:06:17,road,critical,seeing_it,,True,False,True,full_form,USR-0058,0.759,critical,
RPT-01676,INC-0613,0,33.543573,36.298502,24.7,2026-02-16 09:32:52,disaster,critical,seeing_it,10,False,False,False,sos,USR-0093,0.832,critical,
RPT-00187,INC-0077,0,33.50241,36.320075,12.6,2026-04-18 13:49:01,rescue,high,seeing_it,3,False,True,False,voice,USR-0683,0.604,high,
RPT-02575,INC-0910,0,33.493668,36.312528,25.1,2026-10-26 12:15:41,fire,critical,at_home,5,False,False,True,sos,USR-0013,0.942,high,
RPT-04303,,1,33.552428,36.237066,46.0,2026-02-18 09:05:52,medical,critical,seeing_it,,True,False,False,sos,FKR-0055,0.131,,classic
RPT-00250,INC-0099,0,33.503421,36.277383,26.1,2026-06-11 12:46:06,road,low,seeing_it,3,False,False,False,full_form,USR-0034,0.905,low,
RPT-04302,,1,33.486671,36.324756,34.3,2026-10-10 19:15:17,fire,high,seeing_it,,True,False,False,full_form,USR-0677,0.748,,smart
RPT-02396,INC-0855,0,33.510939,36.262462,37.8,2026-09-17 21:26:03,fire,high,seeing_it,10,False,True,True,full_form,USR-0374,0.883,critical,
RPT-01761,INC-0635,0,33.539278,36.304795,29.6,2026-10-26 07:51:51,medical,high,at_home,5,False,False,False,sos,USR-0295,0.928,medium,
RPT-04342,,1,33.524293,36.28854,27.6,2026-06-20 21:52:55,fire,critical,at_home,12,False,False,False,sos,USR-0660,0.714,,classic
RPT-01025,INC-0383,0,33.571238,36.215604,46.2,2026-01-24 18:43:11,police,medium,unknown,3,False,False,True,full_form,USR-0365,0.683,medium,
RPT-01555,INC-0577,0,33.565378,36.232139,28.0,2026-01-13 09:16:17,medical,medium,at_home,,True,False,True,full_form,USR-0246,0.82,medium,
RPT-00991,INC-0370,0,33.50145,36.328828,20.5,2026-11-20 00:36:17,road,low,seeing_it,2,False,False,False,full_form,USR-0566,0.962,low,
RPT-04547,,1,33.537426,36.289542,47.6,2026-09-04 09:48:48,police,medium,seeing_it,5,False,False,False,full_form,USR-0443,0.909,,smart
RPT-02621,INC-0928,0,33.522617,36.299038,36.7,2026-05-11 19:39:29,road,medium,seeing_it,1,False,False,True,full_form,USR-0263,0.882,medium,
RPT-02479,INC-0876,0,33.499298,36.315184,41.1,2026-01-13 12:00:11,medical,medium,at_home,4,False,False,False,full_form,USR-0346,0.733,medium,
RPT-03582,INC-1292,0,33.541991,36.292221,33.4,2026-06-06 13:47:22,medical,critical,at_home,,True,False,False,sos,USR-0506,0.93,high,
RPT-00115,INC-0049,0,33.485394,36.310943,9.7,2026-01-23 03:40:27,fire,critical,seeing_it,2,False,True,True,sos,USR-0157,0.968,critical,
RPT-01400,INC-0530,0,33.507533,36.274068,48.7,2026-02-21 06:48:43,medical,high,at_home,4,False,False,False,sos,USR-0378,0.976,medium,
RPT-03559,INC-1283,0,33.567337,36.26469,45.4,2026-10-07 04:01:32,fire,critical,seeing_it,4,False,False,True,sos,USR-0146,0.885,critical,
RPT-03893,INC-1411,0,33.488843,36.316951,6.0,2026-03-23 23:07:40,fire,high,seeing_it,1,False,False,True,voice,USR-0205,0.876,high,
RPT-03260,INC-1184,0,33.535754,36.3026,37.4,2026-02-28 01:51:47,medical,high,at_home,9,False,False,False,sos,USR-0349,0.577,critical,
RPT-02596,INC-0918,0,33.496007,36.326907,33.8,2026-02-06 15:33:59,police,high,seeing_it,4,False,False,True,sos,USR-0562,0.614,high,
RPT-02067,INC-0751,0,33.523977,36.288646,26.2,2026-04-13 15:23:21,fire,critical,seeing_it,2,False,True,True,voice,USR-0057,0.909,high,
RPT-03406,INC-1229,0,33.527835,36.285759,15.9,2026-03-27 16:23:35,medical,medium,at_home,4,False,False,False,full_form,USR-0690,0.409,high,
RPT-04102,INC-1496,0,33.502261,36.318145,47.0,2026-11-08 11:12:47,road,medium,seeing_it,1,False,False,True,voice,USR-0398,0.81,medium,
RPT-00596,INC-0220,0,33.533033,36.297383,33.4,2026-05-25 18:00:22,medical,critical,seeing_it,8,False,False,False,full_form,USR-0747,0.458,high,
RPT-04411,,1,33.584117,36.237595,24.1,2026-10-03 11:11:15,road,high,unknown,1,False,False,False,voice,USR-0124,0.796,,smart
RPT-03991,INC-1448,0,33.526302,36.307344,6.5,2026-01-16 14:43:40,fire,high,seeing_it,2,False,True,True,full_form,USR-0176,0.735,medium,
RPT-01124,INC-0421,0,33.579239,36.258557,13.2,2026-05-26 21:45:20,medical,low,seeing_it,2,False,False,False,full_form,USR-0124,0.796,medium,
RPT-00511,INC-0188,0,33.503793,36.259521,24.9,2026-04-02 08:23:09,medical,low,at_home,0,False,False,False,full_form,USR-0214,0.676,low,
RPT-03426,INC-1237,0,33.542827,36.231553,34.6,2026-01-14 15:17:32,road,low,seeing_it,0,False,True,False,full_form,USR-0166,0.817,low,
RPT-02910,INC-1039,0,33.515662,36.259279,23.0,2026-01-06 09:08:32,road,high,seeing_it,,True,False,True,full_form,USR-0137,0.787,medium,
RPT-02815,INC-1000,0,33.499445,36.262193,10.0,2026-02-09 17:03:08,police,critical,seeing_it,4,False,True,False,full_form,USR-0491,0.702,critical,
RPT-04340,,1,33.510311,36.28046,44.7,2026-04-04 18:01:43,fire,critical,seeing_it,,True,False,False,full_form,FKR-0031,0.06,,classic
RPT-02879,INC-1022,0,33.575882,36.218731,29.9,2026-09-28 12:43:37,fire,critical,at_home,3,False,False,False,full_form,USR-0251,0.892,high,
RPT-03207,INC-1161,0,33.541507,36.289196,15.2,2026-11-22 15:54:10,fire,critical,seeing_it,,True,False,False,full_form,USR-0431,0.826,high,
RPT-03457,INC-1253,0,33.518568,36.284701,48.2,2026-03-02 10:35:49,medical,low,at_home,2,False,False,False,full_form,USR-0672,0.892,medium,
RPT-03081,INC-1109,0,33.546403,36.222731,35.3,2026-02-13 12:16:55,medical,low,at_home,0,False,False,False,sos,USR-0160,0.809,low,
RPT-02268,INC-0806,0,33.522317,36.27817,9.0,2026-07-08 00:14:58,road,high,seeing_it,,True,True,True,full_form,USR-0331,0.87,high,
RPT-02644,INC-0940,0,33.519963,36.286202,45.7,2026-01-27 16:38:38,road,low,seeing_it,2,False,True,False,sos,USR-0022,0.608,low,
RPT-02053,INC-0745,0,33.530519,36.297532,46.7,2026-09-12 11:40:35,medical,critical,seeing_it,,True,True,False,full_form,USR-0695,0.812,high,
RPT-00843,INC-0314,0,33.534201,36.290966,17.0,2026-11-25 08:38:36,medical,critical,at_home,12,False,False,False,sos,USR-0649,0.901,critical,
RPT-03269,INC-1186,0,33.525665,36.303079,17.1,2026-12-10 14:30:30,fire,high,seeing_it,3,False,False,True,full_form,USR-0768,0.885,high,
RPT-00257,INC-0103,0,33.556344,36.250479,5.8,2026-07-11 14:22:31,road,low,seeing_it,0,False,False,False,full_form,USR-0282,0.818,low,
RPT-02561,INC-0902,0,33.493614,36.321683,43.5,2026-02-18 13:45:13,road,medium,unknown,0,False,False,False,sos,USR-0448,0.895,medium,
RPT-02843,INC-1010,0,33.534378,36.296236,15.2,2026-08-23 21:50:10,road,low,seeing_it,,True,False,False,full_form,USR-0007,0.849,medium,
RPT-02448,INC-0869,0,33.506533,36.259606,44.2,2026-01-28 11:38:28,medical,high,at_home,6,False,False,False,full_form,USR-0201,0.98,high,
RPT-02655,INC-0942,0,33.500444,36.329286,46.7,2026-07-16 09:25:33,fire,low,at_home,5,False,False,True,full_form,USR-0704,0.856,medium,
RPT-00789,INC-0299,0,33.517764,36.289411,7.8,2026-03-25 11:25:51,fire,medium,at_home,2,False,False,False,full_form,USR-0009,0.858,medium,
RPT-02484,INC-0878,0,33.491181,36.309557,29.4,2026-12-26 20:37:42,fire,critical,seeing_it,2,False,False,False,sos,USR-0535,0.981,high,
RPT-04523,,1,33.548843,36.217595,28.1,2026-07-22 21:47:19,road,critical,seeing_it,4,False,False,False,sos,USR-0569,0.838,,smart
RPT-01698,INC-0620,0,33.523548,36.280841,8.6,2026-05-16 14:08:25,road,low,seeing_it,0,False,True,False,full_form,USR-0022,0.608,low,
RPT-03141,INC-1135,0,33.536398,36.307816,26.2,2026-01-24 18:21:01,road,high,seeing_it,8,False,True,False,full_form,USR-0189,0.943,high,
RPT-00819,INC-0306,0,33.514951,36.271371,9.4,2026-07-22 10:50:08,road,low,unknown,0,False,False,False,full_form,USR-0486,0.866,low,
RPT-02023,INC-0737,0,33.538282,36.305184,18.9,2026-02-22 08:06:03,road,low,unknown,,True,False,False,voice,USR-0439,0.839,low,
RPT-00662,INC-0252,0,33.503727,36.31605,15.5,2026-05-18 10:03:13,disaster,high,seeing_it,4,False,False,False,full_form,USR-0058,0.759,high,
RPT-03407,INC-1230,0,33.551139,36.23387,24.8,2026-04-20 10:50:05,road,low,seeing_it,0,False,False,False,full_form,USR-0753,0.659,medium,
RPT-03471,INC-1254,0,33.505508,36.265701,38.0,2026-09-08 20:02:21,fire,high,seeing_it,,True,False,False,voice,USR-0138,0.901,critical,
RPT-01923,INC-0694,0,33.529038,36.310923,18.3,2026-11-13 11:06:35,medical,high,at_home,7,False,False,False,sos,USR-0710,0.921,high,
RPT-04050,INC-1478,0,33.541504,36.259117,37.2,2026-07-19 15:26:14,disaster,high,seeing_it,7,False,True,False,full_form,USR-0788,0.969,high,
RPT-04446,,1,33.499469,36.262972,32.9,2026-04-17 16:07:18,fire,critical,seeing_it,,True,False,False,full_form,USR-0373,0.884,,classic
RPT-01505,INC-0562,0,33.560238,36.264911,15.1,2026-07-16 15:04:15,road,low,unknown,2,False,False,False,full_form,USR-0196,0.804,high,
RPT-03530,INC-1276,0,33.527719,36.312227,44.8,2026-12-20 12:57:53,fire,low,at_home,0,False,False,True,sos,USR-0308,0.932,medium,
RPT-04094,INC-1492,0,33.584717,36.219541,18.9,2026-11-14 08:39:32,road,medium,unknown,0,False,False,False,full_form,USR-0722,0.67,medium,
RPT-01354,INC-0509,0,33.527616,36.298924,38.0,2026-12-28 15:26:55,road,medium,seeing_it,2,False,True,False,full_form,USR-0785,0.809,low,
RPT-04275,,1,33.540817,36.296942,5.7,2026-04-07 14:51:48,medical,critical,at_home,,True,False,False,sos,FKR-0017,0.565,,classic
RPT-01510,INC-0562,0,33.560579,36.264671,7.3,2026-07-16 15:03:28,road,high,seeing_it,3,False,False,False,full_form,USR-0375,0.993,high,
RPT-02926,INC-1046,0,33.502432,36.263847,36.3,2026-09-23 19:45:12,road,high,seeing_it,0,False,False,False,sos,USR-0393,0.826,medium,
RPT-03923,INC-1422,0,33.543657,36.298414,42.6,2026-04-22 12:47:39,road,low,at_home,1,False,False,False,full_form,USR-0175,0.774,medium,
RPT-02414,INC-0857,0,33.527338,36.290575,21.8,2026-01-25 11:10:11,fire,medium,seeing_it,0,False,False,True,full_form,USR-0575,0.943,medium,
RPT-02197,INC-0790,0,33.495946,36.315504,35.9,2026-01-09 05:14:57,medical,low,seeing_it,2,False,False,False,full_form,USR-0604,0.688,low,
RPT-00785,INC-0297,0,33.516483,36.267945,36.7,2026-04-24 14:51:46,medical,low,at_home,3,False,False,False,sos,USR-0573,0.497,medium,
RPT-03681,INC-1330,0,33.529079,36.289491,5.3,2026-07-12 09:51:06,medical,critical,at_home,5,False,False,False,full_form,USR-0540,0.777,high,
RPT-00193,INC-0080,0,33.517465,36.26071,15.1,2026-03-08 17:52:10,medical,high,at_home,,True,False,False,sos,USR-0074,0.88,medium,
RPT-00216,INC-0088,0,33.502542,36.309961,43.9,2026-12-12 04:41:40,medical,low,at_home,1,False,False,False,full_form,USR-0171,0.794,low,
RPT-01184,INC-0445,0,33.515959,36.283426,18.0,2026-06-09 20:27:33,road,low,seeing_it,0,False,False,False,sos,USR-0734,0.865,low,
RPT-03988,INC-1446,0,33.492799,36.32866,6.4,2026-06-28 17:56:28,medical,medium,at_home,,True,False,False,full_form,USR-0177,0.85,medium,
RPT-01662,INC-0612,0,33.578442,36.21509,7.1,2026-01-14 12:42:13,police,critical,seeing_it,5,False,True,False,sos,USR-0362,0.757,critical,
RPT-02563,INC-0903,0,33.497185,36.328341,47.7,2026-06-07 10:54:08,road,low,seeing_it,0,False,False,False,full_form,USR-0326,0.865,low,
RPT-00765,INC-0289,0,33.53824,36.297307,37.1,2026-01-07 09:32:47,road,low,seeing_it,0,False,False,False,sos,USR-0440,0.566,low,
RPT-01158,INC-0431,0,33.499453,36.316114,13.5,2026-07-03 09:02:55,fire,medium,unknown,0,False,False,False,full_form,USR-0162,0.842,medium,
RPT-02195,INC-0789,0,33.520736,36.289362,46.7,2026-04-07 11:39:58,road,high,at_home,5,False,False,False,full_form,USR-0622,0.846,high,
RPT-03691,INC-1335,0,33.569484,36.247462,47.5,2026-10-05 11:08:56,medical,critical,at_home,4,False,False,False,full_form,USR-0072,0.825,high,
RPT-00359,INC-0140,0,33.4982,36.310865,34.6,2026-07-18 20:10:46,road,medium,seeing_it,5,False,False,True,full_form,USR-0523,0.874,medium,
RPT-01441,INC-0544,0,33.544518,36.226642,14.1,2026-12-16 06:27:44,medical,critical,at_home,13,False,False,False,voice,USR-0611,0.812,critical,
RPT-03019,INC-1080,0,33.485964,36.315728,30.1,2026-05-01 15:47:50,police,high,at_home,,True,False,True,voice,USR-0435,0.62,high,
RPT-01118,INC-0419,0,33.505627,36.276189,5.1,2026-01-02 13:47:50,medical,critical,at_home,2,False,False,False,voice,USR-0763,0.922,high,
RPT-04239,,1,33.518643,36.291459,8.9,2026-12-06 12:29:39,fire,critical,unknown,29,False,False,False,sos,USR-0392,0.415,,classic
RPT-00730,INC-0280,0,33.565643,36.223996,34.2,2026-11-27 15:59:29,medical,critical,at_home,8,False,False,False,full_form,USR-0518,0.779,high,
RPT-03564,INC-1286,0,33.497578,36.320691,12.8,2026-12-07 07:30:40,road,low,at_home,0,False,False,False,full_form,USR-0144,0.876,medium,
RPT-01235,INC-0459,0,33.52577,36.292499,33.9,2026-09-04 08:54:36,fire,medium,unknown,4,False,False,False,sos,USR-0009,0.858,medium,
RPT-02130,INC-0772,0,33.527463,36.284617,15.9,2026-08-21 18:42:59,disaster,low,seeing_it,5,False,True,True,full_form,USR-0166,0.817,high,
RPT-03079,INC-1107,0,33.504297,36.315636,18.4,2026-06-11 19:32:38,road,high,seeing_it,2,False,False,True,voice,USR-0287,0.947,high,
RPT-04470,,1,33.556964,36.261769,46.6,2026-05-27 17:15:49,police,low,at_home,3,False,False,True,voice,USR-0154,0.753,,smart
RPT-04467,,1,33.5172,36.284694,28.4,2026-12-20 05:02:56,medical,critical,unknown,20,False,False,False,sos,FKR-0046,0.102,,classic
RPT-01432,INC-0541,0,33.508037,36.279754,24.9,2026-07-19 15:45:55,road,low,seeing_it,,True,False,True,full_form,USR-0362,0.757,high,
RPT-00251,INC-0099,0,33.503004,36.27728,6.9,2026-06-11 12:46:35,road,low,seeing_it,1,False,False,True,voice,USR-0743,0.911,low,
RPT-01997,INC-0726,0,33.544526,36.291174,19.1,2026-12-03 12:30:23,fire,medium,unknown,2,False,False,True,voice,USR-0424,0.781,medium,
RPT-03155,INC-1142,0,33.514232,36.274594,26.1,2026-03-05 16:40:53,medical,high,at_home,,True,False,False,sos,USR-0696,0.884,high,
RPT-01282,INC-0475,0,33.496536,36.315103,14.7,2026-09-06 17:13:27,road,medium,seeing_it,0,False,False,False,full_form,USR-0789,0.894,low,
RPT-01876,INC-0682,0,33.499735,36.272828,31.2,2026-08-08 14:53:28,medical,medium,at_home,,True,False,False,full_form,USR-0257,0.862,low,
RPT-02464,INC-0871,0,33.49426,36.32378,41.7,2026-01-07 16:26:28,disaster,high,seeing_it,6,False,False,False,full_form,USR-0745,0.619,high,
RPT-01803,INC-0657,0,33.523887,36.311387,44.0,2026-08-10 12:15:06,medical,high,unknown,0,False,False,False,full_form,USR-0052,0.738,high,
RPT-02677,INC-0947,0,33.50018,36.320043,9.2,2026-06-02 02:42:24,fire,high,seeing_it,7,False,False,True,sos,USR-0420,0.861,high,
RPT-02141,INC-0775,0,33.503826,36.260575,21.2,2026-04-10 20:22:26,fire,medium,seeing_it,1,False,False,False,sos,USR-0723,0.856,medium,
RPT-01430,INC-0541,0,33.507411,36.279876,17.2,2026-07-19 15:46:38,road,high,seeing_it,3,False,False,False,full_form,USR-0650,0.637,high,
RPT-01194,INC-0447,0,33.575826,36.224297,49.7,2026-06-08 09:54:04,disaster,critical,seeing_it,5,False,False,True,full_form,USR-0612,0.934,critical,
RPT-02006,INC-0727,0,33.516031,36.285753,22.5,2026-12-10 04:54:54,medical,medium,at_home,5,False,False,False,full_form,USR-0057,0.909,medium,
RPT-03348,INC-1209,0,33.579453,36.220822,33.9,2026-02-18 10:59:35,road,high,seeing_it,3,False,False,True,full_form,USR-0075,0.771,high,
RPT-00500,INC-0181,0,33.523237,36.291987,21.7,2026-10-04 11:27:45,fire,medium,at_home,,True,False,True,full_form,USR-0207,0.94,medium,
RPT-00423,INC-0164,0,33.581277,36.231798,20.4,2026-01-24 01:52:24,fire,critical,at_home,6,False,False,False,sos,USR-0061,0.788,critical,
RPT-03711,INC-1342,0,33.504173,36.320926,28.5,2026-11-18 00:53:10,fire,high,at_home,14,False,False,False,full_form,USR-0043,0.854,critical,
RPT-03815,INC-1389,0,33.514616,36.258534,46.0,2026-11-26 10:31:48,road,low,seeing_it,0,False,False,False,voice,USR-0229,0.827,low,
RPT-01640,INC-0603,0,33.500007,36.318505,5.2,2026-01-25 20:35:11,road,medium,seeing_it,2,False,False,False,full_form,USR-0357,0.941,low,
RPT-04457,,1,33.524102,36.286813,13.3,2026-11-08 19:59:42,police,high,unknown,,True,False,False,sos,USR-0258,0.774,,classic
RPT-02652,INC-0942,0,33.501199,36.328487,40.9,2026-07-16 09:30:50,fire,medium,seeing_it,4,False,False,True,voice,USR-0587,0.894,medium,
RPT-03782,INC-1376,0,33.498356,36.321963,16.6,2026-04-07 18:29:58,medical,medium,at_home,0,False,False,False,sos,USR-0505,0.729,medium,
RPT-03341,INC-1207,0,33.503098,36.311569,29.1,2026-08-01 03:01:30,road,medium,unknown,1,False,False,True,full_form,USR-0578,0.781,low,
RPT-00948,INC-0356,0,33.500827,36.313924,28.9,2026-01-09 16:53:50,road,medium,seeing_it,0,False,True,False,full_form,USR-0336,0.861,medium,
RPT-00001,INC-0000,0,33.531999,36.310609,47.9,2026-10-24 22:57:32,rescue,critical,seeing_it,,True,False,False,full_form,USR-0786,0.852,high,
RPT-01434,INC-0542,0,33.531113,36.29059,10.5,2026-03-14 18:58:08,medical,medium,seeing_it,2,False,False,False,full_form,USR-0061,0.788,low,
RPT-04546,,1,33.51679,36.292621,29.5,2026-06-11 08:31:57,fire,medium,at_home,4,False,False,False,full_form,USR-0309,0.836,,smart
RPT-04473,,1,33.498517,36.258002,14.7,2026-12-24 15:27:59,road,medium,unknown,24,False,False,False,full_form,FKR-0004,0.295,,classic
RPT-02838,INC-1010,0,33.534211,36.296871,35.1,2026-08-23 21:46:51,road,low,seeing_it,2,False,False,False,full_form,USR-0179,0.858,medium,
RPT-03671,INC-1325,0,33.561471,36.264097,42.1,2026-03-14 11:15:03,police,medium,seeing_it,0,False,False,False,full_form,USR-0675,0.55,low,
RPT-03806,INC-1384,0,33.515659,36.284596,10.1,2026-08-12 17:22:27,medical,critical,at_home,5,False,True,False,sos,USR-0719,0.928,high,
RPT-00527,INC-0195,0,33.520435,36.290106,33.2,2026-11-13 18:13:09,road,critical,seeing_it,16,False,True,False,sos,USR-0564,0.959,critical,
RPT-02370,INC-0850,0,33.516467,36.26315,16.1,2026-11-02 00:03:21,medical,critical,seeing_it,1,False,True,False,sos,USR-0331,0.87,high,
RPT-04462,,1,33.486464,36.327885,43.9,2026-01-06 01:56:06,police,critical,seeing_it,,True,False,False,full_form,USR-0797,0.772,,smart
RPT-04076,INC-1486,0,33.500932,36.323361,11.1,2026-10-02 09:36:16,fire,high,seeing_it,2,False,True,True,sos,USR-0225,0.804,high,
RPT-03472,INC-1254,0,33.506125,36.265208,48.1,2026-09-08 20:01:52,fire,critical,seeing_it,5,False,True,True,sos,USR-0097,0.639,critical,
RPT-03405,INC-1229,0,33.527371,36.284457,17.7,2026-03-27 16:22:38,medical,high,seeing_it,7,False,True,False,sos,USR-0014,0.826,high,
RPT-00677,INC-0260,0,33.526055,36.286857,5.6,2026-05-24 19:15:19,medical,low,at_home,2,False,False,False,full_form,USR-0797,0.772,medium,
RPT-02867,INC-1021,0,33.560974,36.240536,14.2,2026-05-09 19:55:40,road,low,seeing_it,3,False,False,True,full_form,USR-0205,0.876,low,
RPT-01053,INC-0393,0,33.499872,36.314674,39.8,2026-12-02 11:44:45,road,high,seeing_it,3,False,False,False,sos,USR-0263,0.882,medium,
RPT-04372,,1,33.526814,36.295025,47.3,2026-07-18 19:02:20,fire,medium,at_home,4,False,False,False,sos,USR-0096,0.713,,smart
RPT-00175,INC-0077,0,33.502234,36.321196,44.5,2026-04-18 13:50:14,rescue,critical,seeing_it,4,False,False,False,sos,USR-0226,0.859,high,
RPT-02969,INC-1058,0,33.545748,36.289473,49.0,2026-05-14 07:21:24,disaster,high,seeing_it,3,False,True,False,full_form,USR-0243,0.9,high,
RPT-02161,INC-0780,0,33.500347,36.269305,32.4,2026-12-06 01:42:14,fire,medium,seeing_it,,True,False,False,full_form,USR-0341,0.591,medium,
RPT-04101,INC-1496,0,33.501584,36.318685,29.5,2026-11-08 11:07:07,road,medium,unknown,,True,False,True,voice,USR-0376,0.937,medium,
RPT-02614,INC-0924,0,33.507119,36.260786,10.7,2026-11-23 14:41:12,fire,medium,seeing_it,5,False,False,True,sos,USR-0221,0.616,medium,
RPT-01871,INC-0679,0,33.489304,36.317389,21.9,2026-12-18 13:17:08,road,medium,seeing_it,2,False,True,False,full_form,USR-0453,0.918,medium,
RPT-02225,INC-0797,0,33.488756,36.321532,19.0,2026-01-17 12:15:10,fire,critical,unknown,6,False,False,True,full_form,USR-0626,0.825,high,
RPT-03554,INC-1280,0,33.499143,36.311328,12.2,2026-01-02 14:33:57,road,low,unknown,1,False,False,False,sos,USR-0191,0.804,low,
RPT-00278,INC-0110,0,33.500036,36.260313,34.1,2026-03-15 07:37:35,road,low,at_home,0,False,False,True,sos,USR-0292,0.461,low,
RPT-01508,INC-0562,0,33.560011,36.26478,11.4,2026-07-16 15:02:07,road,high,at_home,3,False,False,False,sos,USR-0667,0.799,high,
RPT-01123,INC-0420,0,33.544833,36.242616,45.1,2026-05-17 20:22:46,collapse,medium,unknown,,True,False,False,sos,USR-0160,0.809,high,
RPT-00896,INC-0334,0,33.520344,36.279037,35.6,2026-03-06 23:50:12,fire,medium,seeing_it,4,False,False,False,full_form,USR-0153,0.865,medium,
RPT-03490,INC-1263,0,33.495097,36.328575,11.7,2026-07-01 23:03:45,medical,critical,at_home,,True,False,False,sos,USR-0387,0.911,critical,
RPT-03914,INC-1419,0,33.502553,36.260833,6.4,2026-10-05 19:15:37,fire,low,seeing_it,,True,False,True,sos,USR-0471,0.903,medium,
RPT-00283,INC-0113,0,33.574578,36.219269,47.3,2026-03-28 15:11:39,medical,high,seeing_it,7,False,True,False,full_form,USR-0279,0.807,high,
RPT-03311,INC-1199,0,33.527211,36.294997,10.6,2026-10-02 10:56:26,fire,critical,at_home,3,False,False,True,sos,USR-0334,0.732,critical,
RPT-02356,INC-0844,0,33.516813,36.28421,29.3,2026-04-27 12:30:58,fire,medium,at_home,2,False,False,True,voice,USR-0048,0.943,medium,
RPT-02894,INC-1031,0,33.528034,36.297769,31.1,2026-09-14 22:32:10,medical,critical,at_home,,True,False,False,full_form,USR-0049,0.935,high,
RPT-01617,INC-0595,0,33.510534,36.264465,11.9,2026-07-01 10:29:17,road,low,seeing_it,3,False,True,False,sos,USR-0175,0.774,medium,
RPT-01554,INC-0576,0,33.569118,36.249166,14.2,2026-11-11 06:33:03,road,medium,seeing_it,1,False,False,True,sos,USR-0784,0.798,medium,
RPT-00136,INC-0056,0,33.524295,36.311351,31.0,2026-07-20 19:58:17,road,low,seeing_it,0,False,False,False,sos,USR-0560,0.772,low,
RPT-03659,INC-1317,0,33.507805,36.2721,30.2,2026-09-15 16:11:47,medical,low,at_home,3,False,False,False,voice,USR-0674,0.965,medium,
RPT-03400,INC-1227,0,33.501483,36.310677,15.7,2026-11-21 17:56:52,medical,low,seeing_it,2,False,True,False,voice,USR-0686,0.771,low,
RPT-00427,INC-0164,0,33.58097,36.231156,46.3,2026-01-24 01:55:38,fire,critical,at_home,6,False,False,True,sos,USR-0120,0.677,critical,
RPT-00648,INC-0249,0,33.529259,36.292097,34.7,2026-07-14 14:51:32,medical,high,at_home,,True,False,True,full_form,USR-0339,0.611,high,
